"t","ROI_1","ROI_2","ROI_3","ROI_4","ROI_5","ROI_6","ROI_7","ROI_8","ROI_9","ROI_10","ROI_11","ROI_12","ROI_13","ROI_14","ROI_15","ROI_16","ROI_17","ROI_18","ROI_19","ROI_20","IRLED","ODOR_B_LEFT","ODOR_A_RIGHT","ODOR_A_LEFT","ODOR_B_RIGHT","MAIN_VALVE","VACUUM","TREATMENT_A_LEFT","TREATMENT_A_RIGHT","TREATMENT_B_LEFT","TREATMENT_B_RIGHT"
500.555555555556,40,-2,0,59,15,59,-50,0,16,-48,-23,0,-62,5,60,19,5,26,55,0,0,0,0,0,0,0,0,0,0,0,0
500.666666666667,37,-3,0,62,16,56,-49,0,16,-49,-21,0,-62,9,59,18,6,24,54,0,0,0,0,0,0,0,0,0,0,0,0
500.777777777778,39,-5,0,61,13,58,-53,0,14,-52,-25,0,-61,9,60,19,4,23,55,0,0,0,0,0,0,0,0,0,0,0,0
500.888888888889,42,-3,0,60,12,63,-61,0,14,-50,-23,0,-60,4,59,19,2,31,52,0,0,0,0,0,0,0,0,0,0,0,0
501,43,-7,0,59,11,62,-61,0,15,-52,-24,0,-59,2,60,17,0,29,50,0,0,0,0,0,0,0,0,0,0,0,0
501.111111111111,40,0,0,60,9,61,-61,0,16,-55,-21,0,-58,-2,59,16,1,28,48,0,0,0,0,0,0,0,0,0,0,0,0
501.222222222222,40,0,0,59,13,60,-60,0,20,-56,-18,0,-58,-4,56,20,-2,27,48,0,0,0,0,0,0,0,0,0,0,0,0
501.333333333333,42,4,0,53,12,59,-59,0,22,-53,-16,0,-61,-7,58,22,-4,23,47,0,0,0,0,0,0,0,0,0,0,0,0
501.444444444445,42,0,0,58,13,54,-55,0,24,-55,-17,0,-60,-7,54,18,-3,25,43,0,0,0,0,0,0,0,0,0,0,0,0
501.555555555556,44,-1,0,55,11,54,-54,0,25,-55,-18,0,-60,-11,55,18,-3,24,44,0,0,0,0,0,0,0,0,0,0,0,0
501.666666666667,43,-4,0,57,9,49,-54,0,25,-56,-17,0,-59,-10,62,23,5,25,42,0,0,0,0,0,0,0,0,0,0,0,0
501.777777777778,38,-2,0,56,7,48,-52,0,23,-69,-18,0,-57,-10,61,25,4,25,47,0,0,0,0,0,0,0,0,0,0,0,0
501.888888888889,37,-7,0,57,10,48,-49,0,19,-68,-15,0,-63,-17,61,28,9,25,47,0,0,0,0,0,0,0,0,0,0,0,0
502,37,-3,0,55,12,49,-46,0,19,-67,-14,0,-63,-14,60,30,7,27,49,0,0,0,0,0,0,0,0,0,0,0,0
502.111111111111,39,-2,0,53,8,50,-45,0,18,-66,-12,0,-63,-12,59,31,3,29,45,0,0,0,0,0,0,0,0,0,0,0,0
502.222222222222,42,-4,0,54,11,46,-45,0,19,-65,-6,0,-62,-14,56,33,6,32,44,0,0,0,0,0,0,0,0,0,0,0,0
502.333333333333,48,-5,0,50,10,41,-45,0,18,-64,-5,0,-61,-13,55,30,7,32,47,0,0,0,0,0,0,0,0,0,0,0,0
502.444444444445,47,-3,0,55,6,36,-49,0,15,-63,-6,0,-60,-12,57,25,9,28,49,0,0,0,0,0,0,0,0,0,0,0,0
502.555555555556,48,-1,0,50,6,32,-50,0,19,-62,-3,0,-59,-17,55,29,7,29,51,0,0,0,0,0,0,0,0,0,0,0,0
502.666666666667,53,-3,0,52,8,28,-54,0,20,-61,-1,0,-62,-14,59,29,7,28,50,0,0,0,0,0,0,0,0,0,0,0,0
502.777777777778,51,-2,0,51,6,32,-56,0,23,-60,-6,0,-61,-15,59,31,9,30,54,0,0,0,0,0,0,0,0,0,0,0,0
502.888888888889,54,-4,0,50,9,31,-57,0,18,-59,-6,0,-62,-15,57,33,5,26,54,0,0,0,0,0,0,0,0,0,0,0,0
503,56,-1,0,54,11,29,-64,0,20,-59,-6,0,-61,-18,62,29,8,19,58,0,0,0,0,0,0,0,0,0,0,0,0
503.111111111111,59,-5,0,51,11,26,-63,0,14,-59,-10,0,-61,-17,61,25,6,20,60,0,0,0,0,0,0,0,0,0,0,0,0
503.222222222222,59,-9,0,51,10,31,-63,0,9,-62,-9,0,-60,-22,60,21,6,21,59,0,0,0,0,0,0,0,0,0,0,0,0
503.333333333333,52,-14,0,46,8,33,-62,0,6,-62,-7,0,-60,-22,59,19,0,21,58,0,0,0,0,0,0,0,0,0,0,0,0
503.444444444444,51,-15,0,45,2,33,-62,0,11,-61,-7,0,-59,-22,54,13,-4,22,60,0,0,0,0,0,0,0,0,0,0,0,0
503.555555555556,45,-11,0,48,3,32,-61,0,8,-60,-4,0,-61,-23,56,9,-7,25,59,0,0,0,0,0,0,0,0,0,0,0,0
503.666666666667,47,-12,0,45,5,32,-60,0,7,-60,1,0,-60,-28,54,7,-7,26,60,0,0,0,0,0,0,0,0,0,0,0,0
503.777777777778,45,-11,0,48,4,32,-59,0,4,-59,4,0,-60,-33,58,3,-6,17,60,0,0,0,0,0,0,0,0,0,0,0,0
503.888888888889,44,-11,0,46,9,31,-60,0,3,-59,9,0,-59,-31,57,-2,-8,15,59,0,0,0,0,0,0,0,0,0,0,0,0
504,40,-7,0,40,10,34,-59,0,3,-56,9,0,-53,-31,55,-5,-5,12,57,0,0,0,0,0,0,0,0,0,0,0,0
504.111111111111,40,0,0,46,9,35,-57,0,3,-60,12,0,-54,-28,55,-8,-4,14,59,0,0,0,0,0,0,0,0,0,0,0,0
504.222222222222,33,-3,0,43,12,32,-57,0,4,-60,13,0,-55,-29,56,-12,-1,12,58,0,0,0,0,0,0,0,0,0,0,0,0
504.333333333333,31,-5,0,45,18,32,-58,0,2,-59,16,0,-53,-31,57,-14,-1,11,61,0,0,0,0,0,0,0,0,0,0,0,0
504.444444444444,27,-6,0,46,20,35,-59,0,7,-60,10,0,-50,-35,59,-15,-1,11,61,0,0,0,0,0,0,0,0,0,0,0,0
504.555555555556,26,-7,0,50,25,36,-61,0,7,-60,5,0,-50,-31,58,-17,-2,9,60,0,0,0,0,0,0,0,0,0,0,0,0
504.666666666667,25,-7,0,51,25,38,-61,0,2,-60,4,0,-51,-29,57,-15,-7,11,59,0,0,0,0,0,0,0,0,0,0,0,0
504.777777777778,20,-2,0,53,23,41,-60,0,2,-60,7,0,-52,-37,57,-9,-7,10,53,0,0,0,0,0,0,0,0,0,0,0,0
504.888888888889,23,-4,0,52,25,44,-59,0,5,-59,6,0,-51,-33,58,-10,-6,11,57,0,0,0,0,0,0,0,0,0,0,0,0
505,31,-5,0,51,25,46,-59,0,2,-61,3,0,-51,-36,59,-12,-7,13,52,0,0,0,0,0,0,0,0,0,0,0,0
505.111111111111,29,-3,0,40,25,49,-59,0,3,-60,6,0,-53,-33,60,-12,-7,14,56,0,0,0,0,0,0,0,0,0,0,0,0
505.222222222222,35,-6,0,41,26,47,-60,0,-2,-59,2,0,-49,-30,59,-12,-8,14,49,0,0,0,0,0,0,0,0,0,0,0,0
505.333333333333,33,-7,0,43,23,48,-59,0,-3,-59,2,0,-48,-30,58,-10,-8,12,53,0,0,0,0,0,0,0,0,0,0,0,0
505.444444444445,33,-5,0,47,23,49,-64,0,-4,-59,1,0,-49,-29,58,-4,-6,12,55,0,0,0,0,0,0,0,0,0,0,0,0
505.555555555556,31,-5,0,51,21,54,-63,0,-8,-55,3,0,-50,-27,60,-2,-3,14,57,0,0,0,0,0,0,0,0,0,0,0,0
505.666666666667,27,-2,0,52,23,57,-62,0,-8,-57,2,0,-49,-29,59,-3,-1,11,55,0,0,0,0,0,0,0,0,0,0,0,0
505.777777777778,29,2,0,50,21,55,-61,0,-5,-57,3,0,-50,-33,58,-2,-5,11,55,0,0,0,0,0,0,0,0,0,0,0,0
505.888888888889,29,-2,0,52,19,56,-60,0,-4,-55,8,0,-52,-33,54,-5,1,14,58,0,0,0,0,0,0,0,0,0,0,0,0
506,28,-1,0,49,19,55,-60,0,-4,-59,12,0,-53,-37,51,-4,3,16,60,0,0,0,0,0,0,0,0,0,0,0,0
506.111111111111,28,3,0,49,17,53,-59,0,-5,-59,7,0,-53,-31,53,-2,1,12,59,0,0,0,0,0,0,0,0,0,0,0,0
506.222222222222,25,-1,0,50,18,56,-55,0,-4,-57,6,0,-55,-28,53,-5,4,11,59,0,0,0,0,0,0,0,0,0,0,0,0
506.333333333333,24,-1,0,47,19,56,-54,0,-3,-56,5,0,-56,-30,56,-6,5,14,57,0,0,0,0,0,0,0,0,0,0,0,0
506.444444444445,23,-2,0,54,15,57,-53,0,-6,-51,2,0,-57,-20,54,-2,2,11,56,0,0,0,0,0,0,0,0,0,0,0,0
506.555555555556,24,-8,0,55,16,57,-60,0,-3,-49,1,0,-59,-19,50,-6,3,8,62,0,0,0,0,0,0,0,0,0,0,0,0
506.666666666667,26,-16,0,55,14,57,-60,0,0,-54,-3,0,-63,-17,53,-4,5,11,61,0,0,0,0,0,0,0,0,0,0,0,0
506.777777777778,25,-13,0,52,14,53,-60,0,4,-51,-3,0,-62,-15,59,-2,11,9,61,0,0,0,0,0,0,0,0,0,0,0,0
506.888888888889,27,-13,0,52,12,54,-59,0,8,-49,-6,0,-61,-19,64,-2,7,9,61,0,0,0,0,0,0,0,0,0,0,0,0
507,28,-11,0,52,7,51,-61,0,8,-50,-6,0,-60,-18,63,-3,8,5,60,0,0,0,0,0,0,0,0,0,0,0,0
507.111111111111,22,-5,0,52,13,47,-60,0,5,-46,-16,0,-60,-20,62,4,11,9,60,0,0,0,0,0,0,0,0,0,0,0,0
507.222222222222,20,-4,0,51,19,47,-59,0,7,-46,-11,0,-59,-15,62,0,10,14,59,0,0,0,0,0,0,0,0,0,0,0,0
507.333333333333,22,-2,0,51,22,45,-60,0,4,-43,-6,0,-61,-18,61,-3,14,16,62,0,0,0,0,0,0,0,0,0,0,0,0
507.444444444445,23,-4,0,55,26,42,-59,0,3,-42,-10,0,-61,-18,60,-4,9,18,61,0,0,0,0,0,0,0,0,0,0,0,0
507.555555555556,24,-2,0,53,30,39,-63,0,6,-40,-13,0,-60,-17,59,-4,8,16,60,0,0,0,0,0,0,0,0,0,0,0,0
507.666666666667,20,-3,0,54,33,40,-63,0,6,-40,-12,0,-60,-13,61,-6,5,15,59,0,0,0,0,0,0,0,0,0,0,0,0
507.777777777778,16,1,0,59,32,38,-63,0,-3,-39,-11,0,-59,-11,60,-9,5,12,62,0,0,0,0,0,0,0,0,0,0,0,0
507.888888888889,18,0,0,56,30,35,-62,0,-4,-36,-9,0,-62,-6,60,-6,2,8,61,0,0,0,0,0,0,0,0,0,0,0,0
508,21,-2,0,57,30,36,-62,0,-4,-36,-13,0,-61,-7,59,-3,-6,9,60,0,0,0,0,0,0,0,0,0,0,0,0
508.111111111111,20,-2,0,52,27,40,-61,0,-4,-36,-12,0,-60,-10,67,-5,-3,9,59,0,0,0,0,0,0,0,0,0,0,0,0
508.222222222222,21,-4,0,56,24,40,-61,0,-2,-39,-9,0,-59,-5,66,-6,-1,9,60,0,0,0,0,0,0,0,0,0,0,0,0
508.333333333333,19,-2,0,54,24,47,-60,0,4,-43,-11,0,-58,-8,65,-4,-1,8,60,0,0,0,0,0,0,0,0,0,0,0,0
508.444444444444,22,-1,0,58,18,52,-59,0,8,-45,-11,0,-58,-7,65,-8,1,10,60,0,0,0,0,0,0,0,0,0,0,0,0
508.555555555556,20,-6,0,56,18,52,-60,0,6,-45,-11,0,-60,-7,64,-3,4,16,59,0,0,0,0,0,0,0,0,0,0,0,0
508.666666666667,21,-5,0,57,17,47,-60,0,-3,-51,-7,0,-59,-6,63,-4,0,19,58,0,0,0,0,0,0,0,0,0,0,0,0
508.777777777778,21,2,0,52,17,45,-59,0,-5,-50,0,0,-60,-4,62,-5,-7,23,60,0,0,0,0,0,0,0,0,0,0,0,0
508.888888888889,16,4,0,52,19,48,-56,0,-6,-51,-3,0,-59,1,62,-6,-3,22,59,0,0,0,0,0,0,0,0,0,0,0,0
509,15,3,0,52,19,47,-56,0,-7,-48,-5,0,-60,3,61,-5,0,25,58,0,0,0,0,0,0,0,0,0,0,0,0
509.111111111111,11,0,0,54,20,46,-60,0,-11,-45,-7,0,-59,0,61,-4,0,24,56,0,0,0,0,0,0,0,0,0,0,0,0
509.222222222222,13,-2,0,51,27,49,-60,0,-15,-46,-11,0,-54,4,60,-5,-2,27,57,0,0,0,0,0,0,0,0,0,0,0,0
509.333333333333,11,-3,0,50,23,50,-59,0,-14,-51,-15,0,-55,3,59,-3,-4,32,55,0,0,0,0,0,0,0,0,0,0,0,0
509.444444444445,11,-3,0,48,26,49,-61,0,-18,-49,-16,0,-54,9,64,5,-4,32,57,0,0,0,0,0,0,0,0,0,0,0,0
509.555555555556,12,2,0,44,27,52,-61,0,-21,-51,-11,0,-54,7,63,6,-13,36,55,0,0,0,0,0,0,0,0,0,0,0,0
509.666666666667,15,2,0,38,31,50,-60,0,-24,-47,-14,0,-61,6,63,7,-9,33,54,0,0,0,0,0,0,0,0,0,0,0,0
509.777777777778,15,1,0,43,29,53,-59,0,-20,-48,-13,0,-60,1,62,9,-10,33,53,0,0,0,0,0,0,0,0,0,0,0,0
509.888888888889,20,7,0,44,31,52,-59,0,-22,-48,-15,0,-59,0,61,4,-11,33,56,0,0,0,0,0,0,0,0,0,0,0,0
510,19,9,0,47,37,52,-61,0,-28,-46,-14,0,-64,1,61,8,-11,36,54,0,0,0,0,0,0,0,0,0,0,0,0
510.111111111111,20,14,0,45,35,50,-60,0,-28,-47,-12,0,-63,7,60,8,-12,33,53,0,0,0,0,0,0,0,0,0,0,0,0
510.222222222222,26,9,0,48,36,54,-60,0,-27,-44,-15,0,-62,1,60,9,-13,30,50,0,0,0,0,0,0,0,0,0,0,0,0
510.333333333333,22,9,0,47,37,55,-59,0,-25,-47,-12,0,-62,-2,60,9,-10,27,50,0,0,0,0,0,0,0,0,0,0,0,0
510.444444444445,19,11,0,51,39,62,-61,0,-24,-43,-10,0,-61,-3,59,10,-11,24,51,0,0,0,0,0,0,0,0,0,0,0,0
510.555555555556,17,15,0,50,33,62,-60,0,-21,-44,-11,0,-61,-5,59,5,-7,25,51,0,0,0,0,0,0,0,0,0,0,0,0
510.666666666667,14,16,0,48,32,62,-59,0,-20,-48,-13,0,-60,-5,58,1,-5,27,42,0,0,0,0,0,0,0,0,0,0,0,0
510.777777777778,12,16,0,52,32,61,-63,0,-25,-52,-13,0,-59,-9,61,3,-9,23,36,0,0,0,0,0,0,0,0,0,0,0,0
510.888888888889,11,19,0,46,36,60,-63,0,-21,-49,-13,0,-59,-8,60,-2,-5,24,35,0,0,0,0,0,0,0,0,0,0,0,0
511,9,16,0,45,36,60,-62,0,-23,-49,-4,0,-54,-7,59,-1,-11,25,37,0,0,0,0,0,0,0,0,0,0,0,0
511.111111111111,10,15,0,42,37,60,-62,0,-23,-48,0,0,-57,-10,64,3,-13,22,40,0,0,0,0,0,0,0,0,0,0,0,0
511.222222222222,8,18,0,42,36,59,-62,0,-24,-48,1,0,-56,0,63,7,-10,22,40,0,0,0,0,0,0,0,0,0,0,0,0
511.333333333333,6,15,0,42,34,59,-61,0,-17,-47,3,0,-54,2,62,10,-12,30,38,0,0,0,0,0,0,0,0,0,0,0,0
511.444444444445,7,18,0,45,33,58,-60,0,-19,-47,1,0,-56,5,62,16,-12,34,37,0,0,0,0,0,0,0,0,0,0,0,0
511.555555555556,4,20,0,45,32,56,-60,0,-19,-50,2,0,-55,6,61,18,-8,35,35,0,0,0,0,0,0,0,0,0,0,0,0
511.666666666667,2,17,0,43,30,51,-59,0,-17,-46,3,0,-53,4,60,18,-11,34,31,0,0,0,0,0,0,0,0,0,0,0,0
511.777777777778,4,17,0,49,33,51,-58,0,-15,-43,-2,0,-54,6,59,15,-5,29,34,0,0,0,0,0,0,0,0,0,0,0,0
511.888888888889,4,16,0,49,32,51,-60,0,-16,-48,-2,0,-50,9,58,13,1,26,35,0,0,0,0,0,0,0,0,0,0,0,0
512,0,21,0,45,32,50,-59,0,-18,-48,-1,0,-48,10,59,15,-2,22,38,0,0,0,0,0,0,0,0,0,0,0,0
512.111111111111,-1,23,0,40,31,52,-58,0,-22,-55,2,0,-47,4,59,15,6,24,35,0,0,0,0,0,0,0,0,0,0,0,0
512.222222222222,0,23,0,39,34,56,-59,0,-21,-58,2,0,-45,3,60,14,8,22,37,0,0,0,0,0,0,0,0,0,0,0,0
512.333333333333,1,22,0,37,32,59,-58,0,-16,-54,3,0,-42,0,59,17,8,23,30,0,0,0,0,0,0,0,0,0,0,0,0
512.444444444444,4,23,0,33,35,67,-59,0,-20,-49,6,0,-44,-3,61,13,7,27,33,0,0,0,0,0,0,0,0,0,0,0,0
512.555555555556,4,22,0,35,37,66,-61,0,-23,-49,7,0,-51,-5,61,11,10,26,29,0,0,0,0,0,0,0,0,0,0,0,0
512.666666666667,8,21,0,37,34,65,-60,0,-18,-45,6,0,-50,-3,60,11,12,23,29,0,0,0,0,0,0,0,0,0,0,0,0
512.777777777778,4,24,0,41,35,64,-59,0,-22,-50,3,0,-55,-2,59,15,15,20,34,0,0,0,0,0,0,0,0,0,0,0,0
512.888888888889,2,19,0,40,32,63,-56,0,-20,-51,5,0,-53,-4,63,21,12,16,32,0,0,0,0,0,0,0,0,0,0,0,0
513,1,22,0,38,30,62,-55,0,-18,-50,7,0,-56,-5,62,23,12,16,34,0,0,0,0,0,0,0,0,0,0,0,0
513.111111111111,2,21,0,37,31,61,-52,0,-15,-51,6,0,-59,-1,61,19,10,15,35,0,0,0,0,0,0,0,0,0,0,0,0
513.222222222222,1,18,0,29,30,61,-57,0,-18,-50,10,0,-63,-6,61,18,13,10,35,0,0,0,0,0,0,0,0,0,0,0,0
513.333333333333,-3,14,0,30,28,60,-59,0,-18,-50,9,0,-62,-2,60,19,15,8,32,0,0,0,0,0,0,0,0,0,0,0,0
513.444444444445,1,14,0,29,29,59,-63,0,-19,-52,11,0,-61,-6,59,17,14,11,31,0,0,0,0,0,0,0,0,0,0,0,0
513.555555555556,0,20,0,33,28,61,-62,0,-22,-46,12,0,-60,-10,58,18,13,11,37,0,0,0,0,0,0,0,0,0,0,0,0
513.666666666667,-1,17,0,30,38,60,-62,0,-22,-42,12,0,-59,-11,61,20,16,15,37,0,0,0,0,0,0,0,0,0,0,0,0
513.777777777778,-2,22,0,31,34,59,-61,0,-27,-35,13,0,-62,-12,60,21,17,13,42,0,0,0,0,0,0,0,0,0,0,0,0
513.888888888889,1,26,0,28,35,61,-60,0,-28,-32,7,0,-62,-16,60,19,18,14,47,0,0,0,0,0,0,0,0,0,0,0,0
514,6,28,0,32,34,61,-59,0,-25,-27,8,0,-61,-18,60,20,12,18,44,0,0,0,0,0,0,0,0,0,0,0,0
514.111111111111,9,34,0,31,31,60,-57,0,-24,-27,12,0,-61,-19,59,24,9,14,44,0,0,0,0,0,0,0,0,0,0,0,0
514.222222222222,0,36,0,27,23,60,-57,0,-26,-21,17,0,-60,-21,56,24,7,16,44,0,0,0,0,0,0,0,0,0,0,0,0
514.333333333333,2,38,0,25,25,60,-54,0,-24,-23,16,0,-60,-18,58,23,6,15,42,0,0,0,0,0,0,0,0,0,0,0,0
514.444444444445,1,36,0,24,21,59,-52,0,-29,-26,13,0,-59,-21,56,20,3,15,44,0,0,0,0,0,0,0,0,0,0,0,0
514.555555555556,3,37,0,25,22,60,-50,0,-29,-26,15,0,-63,-22,57,14,7,13,41,0,0,0,0,0,0,0,0,0,0,0,0
514.666666666667,5,40,0,21,26,59,-53,0,-32,-27,11,0,-62,-17,57,9,8,17,44,0,0,0,0,0,0,0,0,0,0,0,0
514.777777777778,2,45,0,24,31,60,-53,0,-33,-35,10,0,-62,-19,52,11,5,15,45,0,0,0,0,0,0,0,0,0,0,0,0
514.888888888889,-2,53,0,24,30,60,-62,0,-35,-35,13,0,-62,-21,52,11,8,13,46,0,0,0,0,0,0,0,0,0,0,0,0
515,-7,49,0,26,30,60,-61,0,-24,-34,16,0,-61,-20,55,6,10,17,39,0,0,0,0,0,0,0,0,0,0,0,0
515.111111111111,-7,47,0,29,27,59,-60,0,-17,-33,14,0,-60,-16,55,2,10,14,33,0,0,0,0,0,0,0,0,0,0,0,0
515.222222222222,-5,44,0,31,27,58,-60,0,-16,-34,11,0,-59,-16,53,-4,19,11,30,0,0,0,0,0,0,0,0,0,0,0,0
515.333333333333,-6,43,0,27,25,59,-59,0,-15,-33,9,0,-60,-14,63,-3,16,15,26,0,0,0,0,0,0,0,0,0,0,0,0
515.444444444445,-3,41,0,22,30,58,-54,0,-14,-30,8,0,-59,-9,62,-8,20,11,25,0,0,0,0,0,0,0,0,0,0,0,0
515.555555555556,-1,44,0,25,35,62,-56,0,-19,-27,10,0,-60,-10,61,-9,16,19,30,0,0,0,0,0,0,0,0,0,0,0,0
515.666666666667,3,48,0,31,33,62,-57,0,-18,-28,12,0,-60,-4,60,-10,13,19,25,0,0,0,0,0,0,0,0,0,0,0,0
515.777777777778,2,48,0,35,33,61,-55,0,-21,-29,10,0,-60,-2,59,-9,16,20,26,0,0,0,0,0,0,0,0,0,0,0,0
515.888888888889,0,48,0,31,30,60,-51,0,-26,-30,12,0,-59,-4,60,-10,17,18,32,0,0,0,0,0,0,0,0,0,0,0,0
516,9,53,0,34,27,60,-55,0,-23,-25,15,0,-54,-4,60,-10,21,18,32,0,0,0,0,0,0,0,0,0,0,0,0
516.111111111111,6,53,0,32,24,59,-56,0,-30,-25,20,0,-48,-6,59,-12,26,19,34,0,0,0,0,0,0,0,0,0,0,0,0
516.222222222222,8,51,0,33,26,63,-62,0,-35,-26,15,0,-47,-9,58,-15,30,22,31,0,0,0,0,0,0,0,0,0,0,0,0
516.333333333333,6,57,0,26,25,62,-61,0,-35,-24,13,0,-47,-13,54,-17,32,22,24,0,0,0,0,0,0,0,0,0,0,0,0
516.444444444444,10,65,0,25,23,61,-60,0,-40,-21,12,0,-48,-9,57,-15,31,26,29,0,0,0,0,0,0,0,0,0,0,0,0
516.555555555556,8,64,0,24,19,60,-59,0,-40,-16,14,0,-45,-11,55,-19,34,27,30,0,0,0,0,0,0,0,0,0,0,0,0
516.666666666667,13,63,0,27,20,60,-59,0,-39,-17,14,0,-43,-11,50,-23,28,26,30,0,0,0,0,0,0,0,0,0,0,0,0
516.777777777778,16,63,0,24,22,60,-53,0,-41,-17,18,0,-45,-16,49,-19,30,26,32,0,0,0,0,0,0,0,0,0,0,0,0
516.888888888889,19,62,0,23,23,59,-53,0,-44,-18,20,0,-42,-16,48,-20,35,26,32,0,0,0,0,0,0,0,0,0,0,0,0
517,21,62,0,21,23,63,-51,0,-45,-18,19,0,-45,-17,51,-16,31,19,32,0,0,0,0,0,0,0,0,0,0,0,0
517.111111111111,15,61,0,16,23,63,-52,0,-43,-20,20,0,-43,-14,50,-20,34,17,33,0,0,0,0,0,0,0,0,0,0,0,0
517.222222222222,17,60,0,15,17,62,-53,0,-47,-21,16,0,-46,-19,51,-20,37,20,31,0,0,0,0,0,0,0,0,0,0,0,0
517.333333333333,18,60,0,14,19,62,-55,0,-47,-22,17,0,-44,-20,52,-21,35,21,29,0,0,0,0,0,0,0,0,0,0,0,0
517.444444444445,17,61,0,7,18,61,-56,0,-48,-22,18,0,-44,-17,51,-21,33,20,28,0,0,0,0,0,0,0,0,0,0,0,0
517.555555555556,18,60,0,6,20,61,-53,0,-45,-24,16,0,-40,-13,46,-17,28,20,26,0,0,0,0,0,0,0,0,0,0,0,0
517.666666666667,20,59,0,8,19,61,-55,0,-50,-26,14,0,-34,-11,47,-18,28,20,30,0,0,0,0,0,0,0,0,0,0,0,0
517.777777777778,21,62,0,15,20,60,-51,0,-49,-23,15,0,-28,-11,49,-15,25,13,29,0,0,0,0,0,0,0,0,0,0,0,0
517.888888888889,21,61,0,16,15,60,-51,0,-47,-22,20,0,-23,-12,48,-19,25,17,27,0,0,0,0,0,0,0,0,0,0,0,0
518,16,61,0,15,16,59,-59,0,-42,-19,22,0,-24,-14,46,-25,24,16,22,0,0,0,0,0,0,0,0,0,0,0,0
518.111111111111,13,61,0,8,13,53,-54,0,-43,-23,23,0,-25,-18,42,-26,27,18,20,0,0,0,0,0,0,0,0,0,0,0,0
518.222222222222,18,60,0,4,12,57,-55,0,-40,-26,24,0,-18,-17,40,-24,30,18,16,0,0,0,0,0,0,0,0,0,0,0,0
518.333333333333,16,59,0,6,8,53,-59,0,-35,-27,24,0,-20,-21,38,-22,33,19,20,0,0,0,0,0,0,0,0,0,0,0,0
518.444444444445,9,61,0,6,3,48,-60,0,-33,-24,23,0,-21,-25,42,-17,32,21,18,0,0,0,0,0,0,0,0,0,0,0,0
518.555555555556,6,60,0,8,3,52,-59,0,-29,-27,24,0,-27,-29,42,-17,32,22,16,0,0,0,0,0,0,0,0,0,0,0,0
518.666666666667,6,59,0,4,1,50,-56,0,-31,-32,25,0,-26,-33,41,-19,30,27,22,0,0,0,0,0,0,0,0,0,0,0,0
518.777777777778,9,63,0,3,4,57,-57,0,-33,-32,22,0,-26,-33,45,-17,32,30,27,0,0,0,0,0,0,0,0,0,0,0,0
518.888888888889,8,62,0,0,3,53,-54,0,-33,-34,24,0,-30,-27,41,-15,31,29,23,0,0,0,0,0,0,0,0,0,0,0,0
519,9,62,0,4,4,56,-55,0,-41,-33,25,0,-36,-23,42,-12,30,29,26,0,0,0,0,0,0,0,0,0,0,0,0
519.111111111111,7,61,0,3,8,54,-60,0,-44,-32,25,0,-36,-26,44,-13,34,25,30,0,0,0,0,0,0,0,0,0,0,0,0
519.222222222222,6,60,0,5,6,58,-59,0,-47,-29,31,0,-37,-28,41,-10,32,23,34,0,0,0,0,0,0,0,0,0,0,0,0
519.333333333333,1,60,0,0,8,59,-63,0,-47,-25,32,0,-36,-28,43,-14,35,22,35,0,0,0,0,0,0,0,0,0,0,0,0
519.444444444445,5,59,0,-5,7,56,-63,0,-45,-20,29,0,-33,-23,42,-15,33,24,34,0,0,0,0,0,0,0,0,0,0,0,0
519.555555555556,6,58,0,-12,7,63,-63,0,-47,-20,30,0,-34,-22,45,-13,38,30,35,0,0,0,0,0,0,0,0,0,0,0,0
519.666666666667,14,59,0,-10,8,62,-62,0,-55,-22,26,0,-31,-29,45,-13,36,27,33,0,0,0,0,0,0,0,0,0,0,0,0
519.777777777778,14,63,0,-10,10,62,-61,0,-55,-22,23,0,-33,-31,46,-12,39,24,32,0,0,0,0,0,0,0,0,0,0,0,0
519.888888888889,17,62,0,-12,13,61,-60,0,-57,-20,20,0,-34,-32,45,-14,41,26,35,0,0,0,0,0,0,0,0,0,0,0,0
520,13,62,0,-7,14,60,-59,0,-51,-18,21,0,-32,-30,49,-18,41,26,31,0,0,0,0,0,0,0,0,0,0,0,0
520.111111111111,13,61,0,-4,17,59,-54,0,-51,-17,19,0,-32,-29,48,-16,42,25,34,0,0,0,0,0,0,0,0,0,0,0,0
520.222222222222,14,60,0,-3,17,56,-53,0,-49,-21,19,0,-25,-25,46,-21,45,25,32,0,0,0,0,0,0,0,0,0,0,0,0
520.333333333333,7,59,0,4,14,53,-50,0,-52,-23,18,0,-22,-24,47,-25,46,29,30,0,0,0,0,0,0,0,0,0,0,0,0
520.444444444444,15,61,0,4,21,48,-51,0,-51,-26,16,0,-22,-22,43,-26,47,25,30,0,0,0,0,0,0,0,0,0,0,0,0
520.555555555556,19,60,0,4,23,49,-53,0,-52,-29,12,0,-17,-24,43,-26,48,24,26,0,0,0,0,0,0,0,0,0,0,0,0
520.666666666667,15,59,0,3,24,46,-56,0,-52,-30,12,0,-15,-27,41,-31,47,24,33,0,0,0,0,0,0,0,0,0,0,0,0
520.777777777778,19,55,0,7,24,45,-54,0,-53,-30,17,0,-15,-26,36,-29,44,29,29,0,0,0,0,0,0,0,0,0,0,0,0
